62,False,False,Milagrito Concedido,[],/biz/milagrito-concedido-tepoztl%C3%A1n?osq=cafe,"[{'title': 'Bars', 'url': '/search?find_desc=Bars&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,0.0,True,0,,[],73 939 53898,,,,[],{},milagrito-concedido-tepoztlán,
63,False,False,La Parroquia de Veracruz,[],/biz/la-parroquia-de-veracruz-m%C3%A9xico?osq=cafe,"[{'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,3.9,True,21,,['Centro Norte'],55 5512 1398,,,,[],{},la-parroquia-de-veracruz-méxico,https://laparroquiadeveracruz.com
64,False,False,Cachito Mío,[],/biz/cachito-m%C3%ADo-m%C3%A9xico?osq=cafe,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Patisserie/Cake Shop', 'url': '/search?find_desc=Patisserie%2FCake+Shop&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.6,True,13,,['Roma Norte'],55 3623 5037,,,,[],{},cachito-mío-méxico,http://www.cachito.mx
65,False,False,Camino a Comala,[],/biz/camino-a-comala-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.7,True,10,,['San Rafael'],55 5592 0313,,,,[],{},camino-a-comala-ciudad-de-méxico,
66,False,False,Café Curado,[],/biz/caf%C3%A9-curado-ciudad-de-m%C3%A9xico-3?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.6,True,24,,['Roma Norte'],55 7589 9060,,,,[],{},café-curado-ciudad-de-méxico-3,
67,False,False,La Galeria coffe &amp; lasagna,[],/biz/la-galeria-coffe-y-lasagna-ciudad-nezahualc%C3%B3yotl?osq=cafe,"[{'title': 'Cupcakes', 'url': '/search?find_desc=Cupcakes&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,4.0,True,1,,[],55 6550 1363,,,,[],{},la-galeria-coffe-y-lasagna-ciudad-nezahualcóyotl,
68,False,False,Cielito Querido Café,[],/biz/cielito-querido-caf%C3%A9-m%C3%A9xico-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.0,True,2,,['Santa Fe'],,,,,[],{},cielito-querido-café-méxico-2,http://cielitoquerido.com.mx/
69,False,False,Cafe Praga 29,[],/biz/cafe-praga-29-ju%C3%A1rez?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Tea Rooms', 'url': '/search?find_desc=Tea+Rooms&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,4.2,True,5,,['Juárez'],,,,,[],{},cafe-praga-29-juárez,
70,False,False,Café B,[],/biz/caf%C3%A9-b-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,True,2,,['Centro Poniente'],55 2121 0014,,,,[],{},café-b-ciudad-de-méxico,http://www.cafe-b.com
71,False,False,Cinco Y Dos,[],/biz/cinco-y-dos-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,True,1,,['Cuauhtémoc'],55 2121 6965,,,,[],{},cinco-y-dos-ciudad-de-méxico,
72,False,False,Fresh Cup Con Sabor,[],/biz/fresh-cup-con-sabor-cuernavaca?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,True,1,,[],777 119 5805,,,,[],{},fresh-cup-con-sabor-cuernavaca,
73,False,False,Calli Café,[],/biz/calli-caf%C3%A9-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,True,1,,['Roma Sur'],55 8436 6618,,,,[],{},calli-café-ciudad-de-méxico,
74,False,False,Espresso de Media Noche,[],/biz/espresso-de-media-noche-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,5.0,True,11,,['Condesa'],55 7652 4198,,,,[],{},espresso-de-media-noche-ciudad-de-méxico,http://espressodemedianoche.mx
75,False,False,Camomila,[],/biz/camomila-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,4.3,True,7,,['Roma Norte'],55 2155 9707,,,,[],{},camomila-ciudad-de-méxico,
76,False,False,El Moro,[],/biz/el-moro-ciudad-de-m%C3%A9xico-3?osq=cafe,"[{'title': 'Churros', 'url': '/search?find_desc=Churros&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,4.4,True,124,,['Roma Norte'],,,,,[],{},el-moro-ciudad-de-méxico-3,http://www.elmoro.mx
77,False,False,Cardinal,[],/biz/cardinal-cuidad-de-mexico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,4.5,True,14,,['Condesa'],55 2978 7607,,,,[],{},cardinal-cuidad-de-mexico,
78,False,False,Cafevera,[],/biz/cafevera-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,4.8,True,4,,['San Miguel Chapultepec'],55 7091 2915,,,,[],{},cafevera-ciudad-de-méxico,
79,False,False,Café 8,[],/biz/caf%C3%A9-8-naucalpan-de-ju%C3%A1rez?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,3.5,True,2,,[],,,,,[],{},café-8-naucalpan-de-juárez,
80,False,False,Cafe Barajas,[],/biz/cafe-barajas-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,True,3,,['Roma Sur'],,,,,[],{},cafe-barajas-ciudad-de-méxico,
81,False,False,Jemekir Café,[],/biz/jemekir-caf%C3%A9-centro?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,True,1,,[],55 5709 7086,,,,[],{},jemekir-café-centro,http://cafejekemir.com
82,False,False,Cielito Querido,[],/biz/cielito-querido-m%C3%A9xico-4?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,3.8,True,16,,['Centro Poniente'],55 5518 5918,,,,[],{},cielito-querido-méxico-4,http://www.cielitoquerido.com.mx
83,False,False,La Ventanita,[],/biz/la-ventanita-ciudad-de-m%C3%A9xico-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.0,True,40,,['Roma Norte'],55 5533 6440,,,,[],{},la-ventanita-ciudad-de-méxico-2,http://archipielagomx.com
84,False,False,Havanna,[],/biz/havanna-miguel-hidalgo?osq=cafe,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.5,True,2,,['Granada'],,,,,[],{},havanna-miguel-hidalgo,
85,False,False,Villesucre,[],/biz/villesucre-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,5.0,True,1,,['Santa Fe'],,,,,[],{},villesucre-méxico,
86,False,False,Juan Valdez,[],/biz/juan-valdez-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.1,True,7,,['Santa Fe'],55 5292 3386,,,,[],{},juan-valdez-méxico,http://store.juanvaldezcafe.com/
87,False,False,Kong Café,[],/biz/kong-caf%C3%A9-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,0.0,True,0,,[],55 4567 1062,,,,[],{},kong-café-ciudad-de-méxico,
88,False,False,Camelot Cafetería,[],/biz/camelot-cafeter%C3%ADa-san-jos%C3%A9-guadalupe?osq=cafe,"[{'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Burgers', 'url': '/search?find_desc=Burgers&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,True,1,,[],72 249 08672,,,,[],{},camelot-cafetería-san-josé-guadalupe,
89,False,False,Café To’haa,[],/biz/caf%C3%A9-tohaa-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.5,True,2,,['Xochimilco'],,,,,[],{},café-tohaa-méxico,
90,False,False,Cielito Querido Café,[],/biz/cielito-querido-caf%C3%A9-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.7,True,3,,['Polanco'],,,,,[],{},cielito-querido-café-ciudad-de-méxico,http://cielitoquerido.com.mx
91,False,False,La Casa de Juan,[],/biz/la-casa-de-juan-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$$,3.8,False,4,,['Tlalpan'],55 5655 9444,,,,[],{},la-casa-de-juan-méxico,http://www.lacasadejuan.com/
92,False,False,Libreria del Ermitaño,[],/biz/libreria-del-ermita%C3%B1o-san-pedro-de-los-pinos?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Bookstores', 'url': '/search?find_desc=Bookstores&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,4.0,False,1,,['San Pedro de Los Pinos'],55 6721 0496,,,,[],{},libreria-del-ermitaño-san-pedro-de-los-pinos,
93,False,False,Café Jekemir,[],/biz/caf%C3%A9-jekemir-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,4.5,False,2,,['Centro Sur'],,,,,[],{},café-jekemir-ciudad-de-méxico,
94,False,False,Barúck Café,[],/biz/bar%C3%BAck-caf%C3%A9-ciudad-de-m%C3%A9xico-2?osq=cafe,"[{'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,False,2,,['San Rafael'],55 2121 7244,,,,[],{},barúck-café-ciudad-de-méxico-2,
95,False,False,Hey Brew Bar,[],/biz/hey-brew-bar-m%C3%A9xico?osq=cafe,"[{'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.0,False,1,,['Nápoles'],55 7158 5381,,,,[],{},hey-brew-bar-méxico,
96,False,False,Escandonia,[],/biz/escandonia-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,4.5,False,2,,['Escandón'],55 7827 1001,,,,[],{},escandonia-ciudad-de-méxico,
97,False,False,Otro Café,[],/biz/otro-caf%C3%A9-ciudad-de-m%C3%A9xico-3?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.0,False,4,,['Juárez'],,,,,[],{},otro-café-ciudad-de-méxico-3,
98,False,False,Blend Station,[],/biz/blend-station-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.4,False,48,,['Condesa'],55 5086 6590,,,,[],{},blend-station-ciudad-de-méxico,
99,False,False,El Conde de Medellín México Speciality Coffees,[],/biz/el-conde-de-medell%C3%ADn-m%C3%A9xico-speciality-coffees-m%C3%A9xico?osq=cafe,"[{'title': 'Local Flavor', 'url': '/search?find_desc=Local+Flavor&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Tutoring Centers', 'url': '/search?find_desc=Tutoring+Centers&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,4.7,False,3,,['Roma Sur'],55 5564 4145,,,,[],{},el-conde-de-medellín-méxico-speciality-coffees-méxico,
100,False,False,Almanegra Café,[],/biz/almanegra-caf%C3%A9-m%C3%A9xico-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,4.2,False,26,,['Roma Norte'],55 4162 5899,,,,[],{},almanegra-café-méxico-2,http://www.almanegracafe.mx/
101,False,False,Drip Cafe,[],/biz/drip-cafe-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,4.8,False,5,,['Roma Norte'],,,,,[],{},drip-cafe-ciudad-de-méxico,
102,False,False,Bird Café,[],/biz/bird-caf%C3%A9-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.0,False,1,,['Granjas Coapa'],,,,,[],{},bird-café-ciudad-de-méxico,
103,False,False,Irenka,[],/biz/irenka-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,5.0,False,1,,['Del Valle'],,,,,[],{},irenka-ciudad-de-méxico,
104,False,False,Cafe Jekemir,[],/biz/cafe-jekemir-san-luis-potos%C3%AD?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,4.0,False,2,,['Pedregal'],,,,,[],{},cafe-jekemir-san-luis-potosí,
105,False,False,Farmacia Internacional,[],/biz/farmacia-internacional-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,4.9,False,9,,['Centro Poniente'],55 5086 6220,,,,[],{},farmacia-internacional-ciudad-de-méxico,
106,False,False,Cortaditto Café,[],/biz/cortaditto-caf%C3%A9-m%C3%A9xico-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,0.0,False,0,,['Nochebuena'],55 3552 8209,,,,[],{},cortaditto-café-méxico-2,
107,False,False,El Artista Frustrado,[],/biz/el-artista-frustrado-cuernavaca?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,0.0,False,0,,[],777 416 6080,,,,[],{},el-artista-frustrado-cuernavaca,
108,False,False,Pandora,[],/biz/pandora-naucalpan-de-ju%C3%A1rez-4?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Creperies', 'url': '/search?find_desc=Creperies&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,0.0,False,0,,['Satélite'],55 6268 9063,,,,[],{},pandora-naucalpan-de-juárez-4,https://sites.google.com/pandoramx.me/inicio/home?authuser=0
109,False,False,Amsterdam Coffee Shop,[],/biz/amsterdam-coffee-shop-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,False,3,,['Nápoles'],55 5543 1746,,,,[],{},amsterdam-coffee-shop-méxico,
110,False,False,Latte Art Coffee,[],/biz/latte-art-coffee-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,False,1,,[],,,,,[],{},latte-art-coffee-ciudad-de-méxico,
111,False,False,Café Don Porfirio,[],/biz/caf%C3%A9-don-porfirio-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,3.9,False,16,,['Tabacalera'],,,,,[],{},café-don-porfirio-méxico,
112,False,False,Cassava Roots,[],/biz/cassava-roots-naucalpan-de-ju%C3%A1rez-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,False,1,,[],,,,,[],{},cassava-roots-naucalpan-de-juárez-2,http://www.cassavaroots.com
113,False,False,Deseo café de especialidad,[],/biz/deseo-caf%C3%A9-de-especialidad-ciudad-de-m%C3%A9xico-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,5.0,False,2,,['Roma Norte'],55 7095 3649,,,,[],{},deseo-café-de-especialidad-ciudad-de-méxico-2,
114,False,False,Jimmy’s,[],/biz/jimmys-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Delis', 'url': '/search?find_desc=Delis&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,5.0,False,1,,['Centro Sur'],55 5542 3513,,,,[],{},jimmys-ciudad-de-méxico,
115,False,False,Memorias de un Barista,[],/biz/memorias-de-un-barista-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.5,False,12,,['Roma Norte'],,,,,[],{},memorias-de-un-barista-méxico,http://www.memoriasdeunbarista.com/
116,False,False,Cielito Lindo,[],/biz/cielito-lindo-m%C3%A9xico-4?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,4.5,False,2,,['Anzures'],,,,,[],{},cielito-lindo-méxico-4,
117,False,False,Torino Café,[],/biz/torino-caf%C3%A9-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Ice Cream &amp; Frozen Yogurt', 'url': '/search?find_desc=Ice+Cream+%26+Frozen+Yogurt&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Pizza', 'url': '/search?find_desc=Pizza&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$$,3.6,False,16,,['Santa Fe'],55 5292 2486,,,,[],{},torino-café-ciudad-de-méxico,
118,False,False,Café el Cerezo,[],/biz/caf%C3%A9-el-cerezo-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,0.0,False,0,,[],55 7258 2982,,,,[],{},café-el-cerezo-ciudad-de-méxico,
119,False,False,Café Salvador,[],/biz/caf%C3%A9-salvador-m%C3%A9xico?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,3.7,False,3,,['Santa María la Ribera'],,,,,[],{},café-salvador-méxico,
120,False,False,Cielito Querido,[],/biz/cielito-querido-m%C3%A9xico-8?osq=cafe,"[{'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$,0.0,False,0,,[],,,,,[],{},cielito-querido-méxico-8,http://www.cielitoquerido.com.mx
121,False,False,Motín,[],/biz/mot%C3%ADn-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",$$,4.5,False,11,,['Roma Norte'],55 4430 4400,,,,[],{},motín-ciudad-de-méxico,http://motin.mx
122,False,False,Efímero Café,[],/biz/ef%C3%ADmero-caf%C3%A9-ciudad-de-m%C3%A9xico?osq=cafe,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Zacualpan%2C+M%C3%A9xico'}]",,4.0,False,4,,['Condesa'],55 8434 3348,,,,[],{},efímero-café-ciudad-de-méxico,
